ID,total+AF8-number+AF8-employees,Department of Transportation,Department of Labor,Department of Justice,Department of the Interior,Department of Commerce,National Aeronautics and Space Administration,Department of Agriculture
8202,2,0,0,0,0,0,0,1
8203,5,0,0,0,0,0,0,1
8204,1,0,0,0,0,0,0,1
8205,3,0,0,0,0,0,0,1
8206,1,0,0,0,0,0,0,0
8207,7,0,0,0,0,0,0,0
8208,1,0,0,0,0,0,0,0
8209,1,0,0,0,0,0,0,0
8210,2,0,0,0,0,0,0,1
8211,3,0,0,0,0,0,0,1
8212,4,0,0,0,0,0,0,1
8213,6,0,0,0,0,0,0,1
8214,6,0,0,0,0,0,0,0
8215,3,0,0,0,0,0,0,0
8216,5,0,0,0,0,0,0,0
8217,7,0,0,0,0,0,0,1
8218,3,0,0,0,0,0,0,1
8219,11,0,0,0,0,0,0,1
8220,6,0,0,0,0,0,0,1
8221,5,0,0,0,0,0,0,1
8222,4,0,0,0,0,0,0,1
8223,6,0,0,0,0,0,0,1
8224,4,0,0,0,0,0,0,1
8225,1,0,0,0,0,0,0,1
8226,5,0,0,0,0,0,0,0
8227,2,0,0,0,0,0,0,0
8228,5,0,0,0,0,0,0,0
8229,4,0,0,0,0,0,0,0
8230,4,0,0,0,0,0,0,0
8231,5,0,0,0,0,0,0,0
8232,2,0,0,0,0,0,0,0
8233,4,0,0,0,0,0,0,0
8234,2,0,0,0,0,0,0,1
8235,2,0,0,0,0,0,0,1
8236,2,0,0,0,0,0,0,1
8237,5,0,0,0,0,0,0,1
8238,14,0,0,0,0,0,0,1
8239,4,0,0,0,0,0,0,1
8240,3,0,0,0,0,0,0,1
8241,1,0,0,0,0,0,0,1
8242,6,0,0,0,0,0,0,1
8243,3,0,0,0,0,0,0,1
8244,1,0,0,0,0,0,0,1
8245,1,0,0,0,0,0,0,1
8246,3,0,0,0,0,0,0,1
8247,2,0,0,0,0,0,0,1
8248,3,0,0,0,0,0,0,1
8249,2,0,0,0,0,0,0,1
8250,5,0,0,0,0,0,0,1
8251,3,0,0,0,0,0,0,1
8252,1,0,0,0,0,0,0,1
8253,1,0,0,0,0,0,0,1
8254,6,0,0,0,0,0,0,1
8255,3,0,0,0,0,0,0,1
8256,5,0,0,0,0,0,0,1
8257,1,0,0,0,0,0,0,1
8258,7,0,0,0,0,0,0,1
8259,1,0,0,0,0,0,0,1
8260,3,0,0,0,0,0,0,1
8261,9,0,0,0,0,0,0,0
8262,3,0,0,0,0,0,0,1
8263,22,0,0,0,0,0,0,1
8264,8,0,0,0,0,0,0,1
8265,8,0,0,0,0,0,0,1
8266,12,0,0,0,0,0,0,1
8267,12,0,0,0,0,0,0,1
8268,3,0,0,0,0,0,0,1
8269,12,0,0,0,0,0,0,1
8270,10,0,0,0,0,0,0,1
8271,6,0,0,0,0,0,0,1
8272,10,0,0,0,0,0,0,1
8273,8,0,0,0,0,0,0,1
8274,4,0,0,0,0,0,0,1
8275,1,0,0,0,0,0,0,1
8276,3,0,0,0,0,0,0,1
8277,23,0,0,0,0,0,0,1
8278,7,0,0,0,0,0,0,1
8279,11,0,0,0,0,0,0,1
8280,1,0,0,0,0,0,0,1
8281,2,0,0,0,0,0,0,1
8282,4,0,0,0,0,0,0,1
8283,26,0,0,0,0,0,0,1
8284,6,0,0,0,0,0,0,0
8285,1,0,0,0,0,0,0,0
8286,1,0,0,0,0,0,0,0
8287,1,0,0,0,0,0,0,1
8288,1,0,0,0,0,0,0,1
8289,3,0,0,0,0,0,0,0
8290,8,0,0,0,0,0,0,0
8291,1,0,0,0,0,0,0,0
8292,1,0,0,0,0,0,0,0
8293,4,0,0,0,0,0,0,0
8294,1,0,0,0,0,0,0,0
8295,2,0,0,0,0,0,0,0
8296,2,0,0,0,0,0,0,0
8297,4,0,0,0,0,0,0,0
8298,1,0,0,0,0,0,0,0
8299,3,0,0,0,0,0,0,0
8300,2,0,0,0,0,0,0,0
8301,1,0,0,0,0,0,0,1
8302,6,0,0,0,0,0,0,1
8303,5,0,0,0,0,0,0,1
8304,1,0,0,0,0,0,0,1
8305,3,0,0,0,0,0,0,1
8306,15,0,0,0,0,0,0,0
8307,1,0,0,0,0,0,0,0
8308,24,0,0,0,0,0,0,0
8309,2,0,0,0,0,0,0,0
8310,6,0,0,0,0,0,0,0
8311,20,0,0,0,0,0,0,1
8312,2,0,0,0,0,0,0,1
8313,1,0,0,0,0,0,0,1
8314,3,0,0,0,0,0,0,1
8315,2,0,0,0,0,0,0,1
8316,2,0,0,0,0,0,0,1
8317,3,0,0,0,0,0,0,1
8318,14,0,0,0,0,0,0,1
8319,8,0,0,0,0,0,0,1
8320,16,0,0,0,0,0,0,1
8321,14,0,0,0,0,0,0,1
8322,18,0,0,0,0,0,0,1
8323,60,0,0,0,0,0,0,1
8324,2,0,0,0,0,0,0,1
8325,24,0,0,0,0,0,0,1
8326,12,0,0,0,0,0,0,1
8327,3,0,0,0,0,0,0,1
8328,4,0,0,0,0,0,0,0
8329,6,0,0,0,0,0,0,0
8330,6,0,0,0,0,0,0,0
8331,11,0,0,0,0,0,0,0
8332,18,0,0,0,0,0,0,0
8333,24,0,0,0,0,0,0,0
8334,6,0,0,0,0,0,0,0
8335,6,0,0,0,0,0,0,0
8336,12,0,0,0,0,0,0,1
8337,5,0,0,0,0,0,0,1
8338,2,0,0,0,0,0,0,1
8339,11,0,0,0,0,0,0,1
8340,1,0,0,0,0,0,0,1
8341,1,0,0,0,0,0,0,1
8342,11,0,0,0,0,0,0,1
8343,16,0,0,0,0,0,0,1
8344,6,0,0,0,0,0,0,1
8345,9,0,0,0,0,0,0,1
8346,13,0,0,0,0,0,0,1
8347,1,0,0,0,0,0,0,1
8348,2,0,0,0,0,0,0,1
8349,1,0,0,0,0,0,0,1
8350,4,0,0,0,0,0,0,1
8351,4,0,0,0,0,0,0,1
8352,5,0,0,0,0,0,0,1
8353,1,0,0,0,0,0,0,1
8354,6,0,0,0,0,0,0,1
8355,3,0,0,0,0,0,0,1
8356,8,0,0,0,0,0,0,1
8357,5,0,0,0,0,0,0,1
8358,6,0,0,0,0,0,0,1
8359,2,0,0,0,0,0,0,1
8360,1,0,0,0,0,0,0,1
8361,4,0,0,0,0,0,0,1
8362,73,0,0,0,0,0,0,1
8363,4,0,0,0,0,0,0,1
8364,18,0,0,0,0,0,0,1
8365,48,0,0,0,0,0,0,1
8366,2,0,0,0,0,0,0,1
8367,1,0,0,0,0,0,0,1
8368,5,0,0,0,0,0,0,1
8369,8,0,0,0,0,0,0,1
8370,18,0,0,0,0,0,0,1
8371,6,0,0,0,0,0,0,1
8372,4,0,0,0,0,0,0,1
8373,1,0,0,0,0,0,0,1
8374,41,0,0,0,0,0,0,1
8375,52,0,0,0,0,0,0,0
8376,89,0,0,0,0,0,0,0
8377,15,0,0,0,0,0,0,0
8378,4,0,0,0,0,0,0,0
8379,3,0,0,0,0,0,0,0
8380,2,0,0,0,0,0,0,0
8381,10,0,0,0,0,0,0,0
8382,23,0,0,0,0,0,0,0
8383,5,0,0,0,0,0,0,0
8384,2,0,0,0,0,0,0,0
8385,8,0,0,0,0,0,0,0
8386,4,0,0,0,0,0,0,0
8387,2,0,0,0,0,0,0,0
8388,6,0,0,0,0,0,0,0
8389,6,0,0,0,0,0,0,0
8390,3,0,0,0,0,0,0,0
8391,1,0,0,0,0,0,0,0
8392,2,0,0,0,0,0,0,0
8393,2,0,0,0,0,0,0,0
8394,2,0,0,0,0,0,0,0
8395,9,0,0,0,0,0,0,0
8396,3,0,0,0,0,0,0,0
8397,2,0,0,0,0,0,0,0
8398,14,0,0,0,0,0,0,0
8399,7,0,0,0,0,0,0,0
8400,2,0,0,0,0,0,0,0
8401,2,0,0,0,0,0,0,0
8402,6,0,0,0,0,0,0,0
8403,2,0,0,0,0,0,0,0
8404,9,0,0,0,0,0,0,0
8405,1,0,0,0,0,0,0,0
8406,6,0,0,0,0,0,0,0
8407,9,0,0,0,0,0,0,0
8408,10,0,0,0,0,0,0,0
8409,2,0,0,0,0,0,0,0
8410,2,0,0,0,0,0,0,0
8411,9,0,0,0,0,0,0,0
8412,6,0,0,0,0,0,0,0
8413,3,0,0,0,0,0,0,0
8414,6,0,0,0,0,0,0,0
8415,3,0,0,0,0,0,0,0
8416,11,0,0,0,0,0,0,0
8417,1,0,0,0,0,0,0,0
8418,1,0,0,0,0,0,0,0
8419,1,0,0,0,0,0,0,0
8420,6,0,0,0,0,0,0,0
8421,4,0,0,0,0,0,0,0
8422,2,0,0,0,0,0,0,0
8423,4,0,0,0,0,0,0,0
8424,2,0,0,0,0,0,0,0
8425,1,0,0,0,0,0,0,0
8426,2,0,0,0,0,0,0,0
8427,7,0,0,0,0,0,0,0
8428,1,0,0,0,0,0,0,0
8429,12,0,0,0,0,0,0,0
8430,1,0,0,0,0,0,0,0
8431,2,0,0,0,0,0,0,0
8432,1,0,0,0,0,0,0,0
8433,1,0,0,0,0,0,0,0
8434,44,0,0,0,0,0,0,0
8435,38,0,0,0,0,0,0,0
8436,13,0,0,0,0,0,0,0
8437,9,0,0,0,0,0,0,0
8438,3,0,0,0,0,0,0,0
8439,4,0,0,0,0,0,0,0
8440,4,0,0,0,0,0,0,0
8441,8,0,0,0,0,0,0,0
8442,1,0,0,0,0,0,0,0
8443,6,0,0,0,0,0,0,0
8444,3,0,0,0,0,0,0,0
8445,28,0,0,0,0,0,0,0
8446,9,0,0,0,0,0,0,0
8447,20,0,0,0,0,0,0,0
8448,33,0,0,0,0,0,0,0
8449,3,0,0,0,0,0,0,0
8450,11,0,0,0,0,0,0,0
8451,2,0,0,0,0,0,0,0
8452,14,0,0,0,0,0,0,0
8453,9,0,0,0,0,0,0,0
8454,9,0,0,0,0,0,0,0
8455,8,0,0,0,0,0,0,0
8456,7,0,0,0,0,0,0,0
8457,36,0,0,0,0,0,0,0
8458,8,0,0,0,0,0,0,0
8459,40,0,0,0,0,0,0,0
8460,3,0,0,0,0,0,0,0
8461,6,0,0,0,0,0,0,0
8462,10,0,0,0,0,0,0,0
8463,7,0,0,0,0,0,0,0
8464,3,0,0,0,0,0,0,0
8465,5,0,0,0,0,0,0,0
8466,5,0,0,0,0,0,0,0
8467,5,0,0,0,0,0,0,0
8468,15,0,0,0,0,0,0,0
8469,6,0,0,0,0,0,0,0
8470,12,0,0,0,0,0,0,0
8471,9,0,0,0,0,0,0,0
8472,6,0,0,0,0,0,0,0
8473,1,0,0,0,0,0,0,0
8474,2,0,0,0,0,0,0,0
8475,7,0,0,0,0,0,0,0
8476,17,0,0,0,0,0,0,1
8477,1,0,0,0,0,0,0,1
8478,1,0,0,0,0,0,0,1
8479,2,0,0,0,0,0,0,1
8480,2,0,0,0,0,0,0,1
8481,3,0,0,0,0,0,0,1
8482,1,0,0,0,0,0,0,1
8483,2,0,0,0,0,0,0,1
8484,2,0,0,0,0,0,0,1
8485,1,0,0,0,0,0,0,1
8486,1,0,0,0,0,0,0,1
8487,2,0,0,0,0,0,0,1
8488,7,0,0,0,0,0,0,1
8489,3,0,0,0,0,0,0,1
8490,4,0,0,0,0,0,0,1
8491,1,0,0,0,0,0,0,1
8492,1,0,0,0,0,0,0,1
8493,1,0,0,0,0,0,0,1
8494,1,0,0,0,0,0,0,1
8495,5,0,0,0,0,0,0,1
8496,7,0,0,0,0,0,0,1
8497,2,0,0,0,0,0,0,1
8498,1,0,0,0,0,0,0,1
8499,3,0,0,0,0,0,0,1
8500,3,0,0,0,0,0,0,0
8501,1,0,0,0,0,0,0,1
8502,1,0,0,0,0,0,0,1
8503,1,0,0,0,0,0,0,1
8504,2,0,0,0,0,0,0,1
8505,2,0,0,0,0,0,0,1
8506,2,0,0,0,0,0,0,1
8507,2,0,0,0,0,0,0,0
8508,2,0,0,0,0,0,0,0
8509,1,0,0,0,0,0,0,0
8510,1,0,0,0,0,0,0,0
8511,8,0,0,0,0,0,0,0
8512,1,0,0,0,0,0,0,0
8513,1,0,0,0,0,0,0,0
8514,3,0,0,0,0,0,0,0
8515,7,0,0,0,0,0,0,0
8516,3,0,0,0,0,0,0,0
8517,2,0,0,0,0,0,0,0
8518,4,0,0,0,0,0,0,0
8519,3,0,0,0,0,0,0,0
8520,1,0,0,0,0,0,0,0
8521,2,0,0,0,0,0,0,0
8522,4,0,0,0,0,0,0,0
8523,6,0,0,0,0,0,0,0
8524,2,0,0,0,0,0,0,0
8525,14,0,0,0,0,0,0,0
8526,4,0,0,0,0,0,0,0
8527,3,0,0,0,0,0,0,0
8528,2,0,0,0,0,0,0,0
8529,1,0,0,0,0,0,0,0
8530,2,0,0,0,0,0,0,0
8531,1,0,0,0,0,0,0,0
8532,3,0,0,0,0,0,0,0
8533,3,0,0,0,0,0,0,0
8534,1,0,0,0,0,0,0,0
8535,1,0,0,0,0,0,0,0
8536,1,0,0,0,0,0,0,0
8537,1,0,0,0,0,0,0,0
8538,4,0,0,0,0,0,0,0
8539,5,0,0,0,0,0,0,0
8540,2,0,0,0,0,0,0,0
8541,1,0,0,0,0,0,0,0
8542,6,0,0,0,0,0,0,0
8543,6,0,0,0,0,0,0,0
8544,33,0,0,0,0,0,0,0
8545,54,0,0,0,0,0,0,0
8546,8,0,0,0,0,0,0,0
8547,17,0,0,0,0,0,0,0
8548,12,0,0,0,0,0,0,0
8549,7,0,0,0,0,0,0,0
8550,4,0,0,0,0,0,0,0
8551,3,0,0,0,0,0,0,0
8552,2,0,0,0,0,0,0,0
8553,1,0,0,0,0,0,0,0
8554,4,0,0,0,0,0,0,0
8555,2,0,0,0,0,0,0,0
8556,76,0,0,0,0,0,0,0
8557,1,0,0,0,0,0,0,0
8558,2,0,0,0,0,0,0,0
8559,10,0,0,0,0,0,0,0
8560,8,0,0,0,0,0,0,0
8561,13,0,0,0,0,0,0,0
8562,11,0,0,0,0,0,0,0
8563,2,0,0,0,0,0,0,0
8564,15,0,0,0,0,0,0,0
8565,13,0,0,0,0,0,0,0
8566,9,0,0,0,0,0,0,0
8567,4,0,0,0,0,0,0,0
8568,7,0,0,0,0,0,0,0
8569,11,0,0,0,0,0,0,0
8570,3,0,0,0,0,0,0,0
8571,14,0,0,0,0,0,0,0
8572,11,0,0,0,0,0,0,0
8573,4,0,0,0,0,0,0,0
8574,41,0,0,0,0,0,0,0
8575,2,0,0,0,0,0,0,0
8576,3,0,0,0,0,0,0,0
8577,2,0,0,0,0,0,0,0
8578,5,0,0,0,0,0,0,0
8579,5,0,0,0,0,0,0,0
8580,20,0,0,0,0,0,0,0
8581,5,0,0,0,0,0,0,0
8582,1,0,0,0,0,0,0,0
8583,1,0,0,0,0,0,0,0
8584,1,0,0,0,0,0,0,0
8585,2,0,0,0,0,0,0,0
8586,6,0,0,0,0,0,0,0
8587,4,0,0,0,0,0,0,0
8588,4,0,0,0,0,0,0,0
8589,4,0,0,0,0,0,0,1
8590,1,0,0,0,0,0,0,0
8591,1,0,0,0,0,0,0,0
8592,9,0,0,0,0,0,0,0
8593,7,0,0,0,0,0,0,0
8594,3,0,0,0,0,0,0,0
8595,3,0,0,0,0,0,0,0
8596,23,0,0,0,0,0,0,0
8597,1,0,0,0,0,0,0,0
8598,4,0,0,0,0,0,0,0
8599,1,0,0,0,0,0,0,0
8600,1,0,0,0,0,0,0,0
8601,9,0,0,0,0,0,0,0
8602,6,0,0,0,0,0,0,0
8603,13,0,0,0,0,0,0,0
8604,5,0,0,0,0,0,0,0
8605,1,0,0,0,0,0,0,0
8606,8,0,0,0,0,0,0,0
8607,15,0,0,0,0,0,0,0
8608,7,0,0,0,0,0,0,0
8609,33,0,0,0,0,0,0,0
8610,27,0,0,0,0,0,0,0
8611,18,0,0,0,0,0,0,1
8612,11,0,0,0,0,0,0,1
8613,11,0,0,0,0,0,0,1
8614,5,0,0,0,0,0,0,1
8615,4,0,0,0,0,0,0,1
8616,8,0,0,0,0,0,0,1
8617,3,0,0,0,0,0,0,1
8618,8,0,0,0,0,0,0,1
8619,9,0,0,0,0,0,0,1
8620,4,0,0,0,0,0,0,1
8621,1,0,0,0,0,0,0,1
8622,1,0,0,0,0,0,0,1
8623,4,0,0,0,0,0,0,1
8624,18,0,0,0,0,0,0,1
8625,68,0,0,0,0,0,0,1
8626,23,0,0,0,0,0,0,1
8627,3,0,0,0,0,0,0,1
8628,9,0,0,0,0,0,0,1
8629,11,0,0,0,0,0,0,1
8630,1,0,0,0,0,0,0,1
8631,2,0,0,0,0,0,0,1
8632,2,0,0,0,0,0,0,0
8633,3,0,0,0,0,0,0,1
8634,2,0,0,0,0,0,0,0
8635,2,0,0,0,0,0,0,0
8636,2,0,0,0,0,0,0,0
8637,1,0,0,0,0,0,0,1
8638,1,0,0,0,0,0,0,0
8639,4,0,0,0,0,0,0,0
8640,28,0,0,0,0,0,0,1
8641,1,0,0,0,0,0,0,1
8642,2,0,0,0,0,0,0,1
8643,8,0,0,0,0,0,0,1
8644,4,0,0,0,0,0,0,0
8645,1,0,0,0,0,0,0,0
8646,1,0,0,0,0,0,0,0
8647,3,0,0,0,0,0,0,0
8648,8,0,0,0,0,0,0,1
8649,2,0,0,0,0,0,0,1
8650,3,0,0,0,0,0,0,1
8651,2,0,0,0,0,0,0,0
8652,5,0,0,0,0,0,0,0
8653,5,0,0,0,0,0,0,1
8654,6,0,0,0,0,0,0,1
8655,7,0,0,0,0,0,0,0
8656,8,0,0,0,0,0,0,0
8657,29,0,0,0,0,0,0,0
8658,1,0,0,0,0,0,0,0
8659,1,0,0,0,0,0,0,0
8660,6,0,0,0,0,0,0,0
8661,3,0,0,0,0,0,0,0
8662,21,0,0,0,0,0,0,0
8663,4,0,0,0,0,0,0,0
8664,1,0,0,0,0,0,0,0
8665,17,0,0,0,0,0,0,0
8666,38,0,0,0,0,0,0,0
8667,6,0,0,0,0,0,0,1
8668,4,0,0,0,0,0,0,1
8669,8,0,0,0,0,0,0,1
8670,1,0,0,0,0,0,0,0
8671,4,0,0,0,0,0,0,0
8672,9,0,0,0,0,0,0,0
8673,2,0,0,0,0,0,0,0
8674,11,0,0,0,0,0,0,0
8675,2,0,0,0,0,0,0,0
8676,7,0,0,0,0,0,0,0
8677,2,0,0,0,0,0,0,0
8678,3,0,0,0,0,0,0,0
8679,11,0,0,0,0,0,0,0
8680,29,0,0,0,0,0,0,0
8681,5,0,0,0,0,0,0,0
8682,3,0,0,0,0,0,0,0
8683,9,0,0,0,0,0,0,0
8684,20,0,0,0,0,0,0,0
8685,15,0,0,0,0,0,0,0
8686,18,0,0,0,0,0,0,0
8687,27,0,0,0,0,0,0,0
8688,4,0,0,0,0,0,0,0
8689,1,0,0,0,0,0,0,0
8690,1,0,0,0,0,0,0,0
8691,2,0,0,0,0,0,0,0
8692,1,0,0,0,0,0,0,0
8693,53,0,0,0,0,0,0,0
8694,36,0,0,0,0,0,0,0
8695,2,0,0,0,0,0,0,0
8696,1,0,0,0,0,0,0,0
8697,2,0,0,0,0,0,0,0
8698,12,0,0,0,0,0,0,0
8699,2,0,0,0,0,0,0,0
8700,8,0,0,0,0,0,0,0
8701,8,0,0,0,0,0,0,0
8702,4,0,0,0,0,0,0,0
8703,1,0,0,0,0,0,0,0
8704,3,0,0,0,0,0,0,0
8705,5,0,0,0,0,0,0,0
8706,2,0,0,0,0,0,0,0
8707,47,0,0,0,0,0,0,0
8708,1,0,0,0,0,0,0,0
8709,1,0,0,0,0,0,0,0
8710,49,0,0,0,0,0,0,0
8711,5,0,0,0,0,0,0,0
8712,1,0,0,0,0,0,0,0
8713,1,0,0,0,0,0,0,0
8714,3,0,0,0,0,0,0,0
8715,2,0,0,0,0,0,0,0
8716,10,0,0,0,0,0,0,0
8717,2,0,0,0,0,0,0,0
8718,2,0,0,0,0,0,0,0
8719,1,0,0,0,0,0,0,0
8720,1,0,0,0,0,0,0,0
8721,2,0,0,0,0,0,0,0
8722,1,0,0,0,0,0,0,0
8723,1,0,0,0,0,0,0,0
8724,3,0,0,0,0,0,0,0
8725,7,0,0,0,0,0,0,0
8726,4,0,0,0,0,0,0,0
8727,1,0,0,0,0,0,0,0
8728,10,0,0,0,0,0,0,0
8729,16,0,0,0,0,0,0,0
8730,1,0,0,0,0,0,0,0
8731,2,0,0,0,0,0,0,0
8732,1,0,0,0,0,0,0,0
8733,1,0,0,0,0,0,0,0
8734,2,0,0,0,0,0,0,0
8735,2,0,0,0,0,0,0,0
8736,2,0,0,0,0,0,0,0
8737,1,0,0,0,0,0,0,0
8738,2,0,0,0,0,0,0,0
8739,14,0,0,0,0,0,0,0
8740,2,0,0,0,0,0,0,0
8741,2,0,0,0,0,0,0,0
8742,1,0,0,0,0,0,0,0
8743,10,0,0,0,0,0,0,0
8744,4,0,0,0,0,0,0,0
8745,2,0,0,0,0,0,0,0
8746,4,0,0,0,0,0,0,0
8747,1,0,0,0,0,0,0,0
8748,1,0,0,0,0,0,0,0
8749,1,0,0,0,0,0,0,0
8750,1,0,0,0,0,0,0,0
8751,2,0,0,0,0,0,0,0
8752,3,0,0,0,0,0,0,0
8753,22,0,0,0,0,0,0,0
8754,11,0,0,0,0,0,0,0
8755,7,0,0,0,0,0,0,0
8756,3,0,0,0,0,0,0,0
8757,78,0,0,0,0,0,0,0
8758,326,0,0,0,0,0,0,0
8759,1,0,0,0,0,0,0,0
8760,6,0,0,0,0,0,0,0
8761,2,0,0,0,0,0,0,0
8762,12,0,0,0,0,0,0,0
8763,2,0,0,0,0,0,0,0
8764,6,0,0,0,0,0,0,0
8765,1,0,0,0,0,0,0,0
8766,1,0,0,0,0,0,0,0
8767,11,0,0,0,0,0,0,0
8768,1,0,0,0,0,0,0,0
8769,162,0,0,0,0,0,0,0
8770,2,0,0,0,0,0,0,0
8771,8,0,0,0,0,0,0,0
8772,20,0,0,0,0,0,0,0
8773,298,0,0,0,0,0,0,0
8774,1,0,0,0,0,0,0,0
8775,9,0,0,0,0,0,0,0
8776,10,0,0,0,0,0,0,0
8777,24,0,0,0,0,0,0,1
8778,16,0,0,0,0,0,0,1
8779,4,0,0,0,0,0,0,1
8780,2,0,0,0,0,0,0,0
8781,2,0,0,0,0,0,0,1
8782,2,0,0,0,0,0,0,1
8783,3,0,0,0,0,0,0,1
8784,1,0,0,0,0,0,0,1
8785,94,0,0,0,0,0,0,0
8786,129,0,0,0,0,0,0,0
8787,2,0,0,0,0,0,0,0
8788,13,0,0,0,0,0,0,1
8789,17,0,0,0,0,0,0,1
8790,3,0,0,0,0,0,0,1
8791,2,0,0,0,0,0,0,1
8792,8,0,0,0,0,0,0,1
8793,3,0,0,0,0,0,0,1
8794,2,0,0,0,0,0,0,1
8795,1,0,0,0,0,0,0,1
8796,8,0,0,0,0,0,0,1
8797,1,0,0,0,0,0,0,1
8798,1,0,0,0,0,0,0,1
8799,2,0,0,0,0,0,0,1
8800,1,0,0,0,0,0,0,1
8801,2,0,0,0,0,0,0,1
8802,20,0,0,0,0,0,0,1
8803,4,0,0,0,0,0,0,1
8804,2,0,0,0,0,0,0,1
8805,1,0,0,0,0,0,0,1
8806,6,0,0,0,0,0,0,1
8807,4,0,0,0,0,0,0,1
8808,1,0,0,0,0,0,0,1
8809,3,0,0,0,0,0,0,1
8810,1,0,0,0,0,0,0,1
8811,2,0,0,0,0,0,0,1
8812,2,0,0,0,0,0,0,1
8813,1,0,0,0,0,0,0,1
8814,1,0,0,0,0,0,0,1
8815,5,0,0,0,0,0,0,1
8816,2,0,0,0,0,0,0,1
8817,1,0,0,0,0,0,0,1
8818,6,0,0,0,0,0,0,1
8819,2,0,0,0,0,0,0,1
8820,8,0,0,0,0,0,0,1
8821,9,0,0,0,0,0,0,1
8822,3,0,0,0,0,0,0,1
8823,1,0,0,0,0,0,0,1
8824,2,0,0,0,0,0,0,1
8825,30,0,0,0,0,0,0,1
8826,1,0,0,0,0,0,0,1
8827,1,0,0,0,0,0,0,1
8828,5,0,0,0,0,0,0,0
8829,1,0,0,0,0,0,0,0
8830,10,0,0,0,0,0,0,0
8831,4,0,0,0,0,0,0,0
8832,3,0,0,0,0,0,0,0
8833,1,0,0,0,0,0,0,0
8834,6,0,0,0,0,0,0,0
8835,2,0,0,0,0,0,0,1
8836,1,0,0,0,0,0,0,1
8837,10,0,0,0,0,0,0,1
8838,2,0,0,0,0,0,0,1
8839,1,0,0,0,0,0,0,1
8840,1,0,0,0,0,0,0,1
8841,1,0,0,0,0,0,0,1
8842,2,0,0,0,0,0,0,1
8843,1,0,0,0,0,0,0,1
8844,1,0,0,0,0,0,0,1
8845,1,0,0,0,0,0,0,1
8846,8,0,0,0,0,0,0,1
8847,3,0,0,0,0,0,0,0
8848,2,0,0,0,0,0,0,0
8849,12,0,0,0,0,0,0,1
8850,2,0,0,0,0,0,0,1
8851,2,0,0,0,0,0,0,1
8852,2,0,0,0,0,0,0,1
8853,6,0,0,0,0,0,0,1
8854,2,0,0,0,0,0,0,1
8855,2,0,0,0,0,0,0,1
8856,10,0,0,0,0,0,0,1
8857,1,0,0,0,0,0,0,1
8858,3,0,0,0,0,0,0,1
8859,1,0,0,0,0,0,0,1
8860,7,0,0,0,0,0,0,1
8861,7,0,0,0,0,0,0,0
8862,4,0,0,0,0,0,0,0
8863,1,0,0,0,0,0,0,0
8864,2,0,0,0,0,0,0,0
8865,7,0,0,0,0,0,0,0
8866,1,0,0,0,0,0,0,0
8867,4,0,0,0,0,0,0,0
8868,1,0,0,0,0,0,0,0
8869,9,0,0,0,0,0,0,0
8870,4,0,0,0,0,0,0,1
8871,2,0,0,0,0,0,0,0
8872,21,0,0,0,0,0,0,1
8873,5,0,0,0,0,0,0,1
8874,16,0,0,0,0,0,0,1
8875,1,0,0,0,0,0,0,1
8876,1,0,0,0,0,0,0,1
8877,1,0,0,0,0,0,0,1
8878,1,0,0,0,0,0,0,1
8879,4,0,0,0,0,0,0,1
8880,1,0,0,0,0,0,0,1
8881,2,0,0,0,0,0,0,0
8882,1,0,0,0,0,0,0,1
8883,6,0,0,0,0,0,0,1
8884,18,0,0,0,0,0,0,1
8885,1,0,0,0,0,0,0,1
8886,2,0,0,0,0,0,0,1
8887,7,0,0,0,0,0,0,1
8888,1,0,0,0,0,0,0,1
8889,18,0,0,0,0,0,0,1
8890,18,0,0,0,0,0,0,1
8891,3,0,0,0,0,0,0,1
8892,10,0,0,0,0,0,0,1
8893,1,0,0,0,0,0,0,1
8894,1,0,0,0,0,0,0,1
8895,18,0,0,0,0,0,0,1
8896,4,0,0,0,0,0,0,1
8897,1,0,0,0,0,0,0,1
8898,6,0,0,0,0,0,0,1
8899,1,0,0,0,0,0,0,1
8900,2,0,0,0,0,0,0,1
8901,1,0,0,0,0,0,0,1
8902,9,0,0,0,0,0,0,0
8903,14,0,0,0,0,0,0,0
8904,2,0,0,0,0,0,0,0
8905,4,0,0,0,0,0,0,0
8906,6,0,0,0,0,0,0,0
8907,4,0,0,0,0,0,0,1
8908,3,0,0,0,0,0,0,1
8909,19,0,0,0,0,0,0,1
8910,9,0,0,0,0,0,0,1
8911,14,0,0,0,0,0,0,1
8912,9,0,0,0,0,0,0,1
8913,1,0,0,0,0,0,0,1
8914,1,0,0,0,0,0,0,1
8915,4,0,0,0,0,0,0,1
8916,4,0,0,0,0,0,0,1
8917,5,0,0,0,0,0,0,1
8918,4,0,0,0,0,0,0,1
8919,1,0,0,0,0,0,0,1
8920,1,0,0,0,0,0,0,1
8921,8,0,0,0,0,0,0,1
8922,1,0,0,0,0,0,0,1
8923,5,0,0,0,0,0,0,1
8924,2,0,0,0,0,0,0,1
8925,17,0,0,0,0,0,0,1
8926,3,0,0,0,0,0,0,1
8927,1,0,0,0,0,0,0,1
8928,5,0,0,0,0,0,0,1
8929,17,0,0,0,0,0,0,0
8930,5,0,0,0,0,0,0,0
8931,9,0,0,0,0,0,0,0
8932,3,0,0,0,0,0,0,0
8933,7,0,0,0,0,0,0,0
